"Table below includes data from two queries, the first about refugees in Palestine and the other about refugees in Ukraine. ",,,,,,,
,,,,,,,
"Query 1: Terms searched for in same 15 second clip:  (""palestinian refugees"" OR ""gazan refugees"" OR ""refugees in gaza"" OR ""refugees from gaza"") AND (Station:CNN OR Station:MSNBC) AND PublicationDate>=10/7/2023 AND PublicationDate<=1/14/2024 23:59:59 UTC",,,,,,,
"Query 2: Terms searched for in same 15 second clip: (""ukrainian refugees"" OR ""refugees of ukraine"" OR ""refugees in ukraine"" OR ""refugees from ukraine"") AND (Station:CNN OR Station:MSNBC) AND PublicationDate>=2/24/2022 AND PublicationDate<=6/3/2022 23:59:59 UTC",,,,,,,
URL,MatchDateTime,Station,Show,IAShowID,IAPreviewThumb,Snippet,Reference
https://archive.org/details/CNNW_20220528_130000_Smerconish#start/3536/end/3571,5/28/2022 13:59:11,CNN,Smerconish,CNNW_20220528_130000_Smerconish,https://archive.org/download/CNNW_20220528_130000_Smerconish/CNNW_20220528_130000_Smerconish.thumbs/CNNW_20220528_130000_Smerconish_003537.jpg,"question pertaining to ukraine the response has been one of total solidarity and total support and that continues today. can i just say i've had an extraordinary opportunity here in the last 24, 48 hours to see behavior on the part of the polish people toward ukrainian",Ukraine
https://archive.org/details/CNNW_20220528_130000_Smerconish#start/400/end/435,5/28/2022 13:06:55,CNN,Smerconish,CNNW_20220528_130000_Smerconish,https://archive.org/download/CNNW_20220528_130000_Smerconish/CNNW_20220528_130000_Smerconish.thumbs/CNNW_20220528_130000_Smerconish_000388.jpg,"my right shoulder yesterday to watch the in-take proocess. i was amazed that poland is giving refugees every benefit, the right to vote. ukrainian refugees arriving",Ukraine
https://archive.org/details/CNNW_20220528_130000_Smerconish#start/367/end/402,5/28/2022 13:06:22,CNN,Smerconish,CNNW_20220528_130000_Smerconish,https://archive.org/download/CNNW_20220528_130000_Smerconish/CNNW_20220528_130000_Smerconish.thumbs/CNNW_20220528_130000_Smerconish_000358.jpg,"ukrainian refugees, if poland was not safe and secure and feeling that way as a member of nato. i am not sure they would not have otherwise just close their doors saying we see your problem and pain but we are under threat",Ukraine
https://archive.org/details/CNNW_20220528_130000_Smerconish#start/106/end/141,5/28/2022 13:02:01,CNN,Smerconish,CNNW_20220528_130000_Smerconish,https://archive.org/download/CNNW_20220528_130000_Smerconish/CNNW_20220528_130000_Smerconish.thumbs/CNNW_20220528_130000_Smerconish_000088.jpg,and going to the border to rescue ukrainian refugees comes across the border. this is the only country in world's history which put every arriving refugee into someone's,Ukraine
https://archive.org/details/MSNBCW_20220524_130000_Morning_Joe#start/3358/end/3393,5/24/2022 13:56:13,MSNBC,Morning Joe,MSNBCW_20220524_130000_Morning_Joe,https://archive.org/download/MSNBCW_20220524_130000_Morning_Joe/MSNBCW_20220524_130000_Morning_Joe.thumbs/MSNBCW_20220524_130000_Morning_Joe_003358.jpg,"ukrainian refugees, freshly baked bread and salt, a ukrainian tradition for welcoming guests. the program working to bring",Ukraine
https://archive.org/details/MSNBCW_20220523_100000_Morning_Joe#start/4172/end/4207,5/23/2022 11:09:47,MSNBC,Morning Joe,MSNBCW_20220523_100000_Morning_Joe,https://archive.org/download/MSNBCW_20220523_100000_Morning_Joe/MSNBCW_20220523_100000_Morning_Joe.thumbs/MSNBCW_20220523_100000_Morning_Joe_004168.jpg,"korea. the measure, which passed in the senate last week, with bipartisan support, will provide military and humanitarian assistance to the war-torn country. it also includes money for ukrainian refugees and funds to",Ukraine
https://archive.org/details/MSNBCW_20220523_090000_Way_Too_Early_With_Jonathan_Lemire#start/326/end/361,5/23/2022 9:05:41,MSNBC,Way Too Early With Jonathan Lemire,MSNBCW_20220523_090000_Way_Too_Early_With_Jonathan_Lemire,https://archive.org/download/MSNBCW_20220523_090000_Way_Too_Early_With_Jonathan_Lemire/MSNBCW_20220523_090000_Way_Too_Early_With_Jonathan_Lemire.thumbs/MSNBCW_20220523_090000_Way_Too_Early_With_Jonathan_Lemire_000328.jpg,"the war-torn country. and it also includes money for ukrainian refugees and funds to address global foot shortages. the funding is intended to support ukraine through september. meanwhile, kyiv says it won't agree to any cease-fire",Ukraine
https://archive.org/details/CNNW_20220522_190000_CNN_Newsroom_With_Fredricka_Whitfield#start/813/end/848,5/22/2022 19:13:48,CNN,CNN Newsroom With Fredricka Whitfield,CNNW_20220522_190000_CNN_Newsroom_With_Fredricka_Whitfield,https://archive.org/download/CNNW_20220522_190000_CNN_Newsroom_With_Fredricka_Whitfield/CNNW_20220522_190000_CNN_Newsroom_With_Fredricka_Whitfield.thumbs/CNNW_20220522_190000_CNN_Newsroom_With_Fredricka_Whitfield_000808.jpg,are providing for ukrainian refugees. so far catholic relief services says it's given out about $9 million in aid across moldova. the group has provided cash assistance to nearly 40000 refugees and more than 800 host,Ukraine
https://archive.org/details/CNNW_20220522_190000_CNN_Newsroom_With_Fredricka_Whitfield#start/799/end/834,5/22/2022 19:13:34,CNN,CNN Newsroom With Fredricka Whitfield,CNNW_20220522_190000_CNN_Newsroom_With_Fredricka_Whitfield,https://archive.org/download/CNNW_20220522_190000_CNN_Newsroom_With_Fredricka_Whitfield/CNNW_20220522_190000_CNN_Newsroom_With_Fredricka_Whitfield.thumbs/CNNW_20220522_190000_CNN_Newsroom_With_Fredricka_Whitfield_000778.jpg,not have a huge amount of disposable income to support ukrainian refugees as well. that's why catholic relief services is giving some cash assistance just to help sustain that accommodation support they,Ukraine
https://archive.org/details/CNNW_20220522_190000_CNN_Newsroom_With_Fredricka_Whitfield#start/768/end/803,5/22/2022 19:13:03,CNN,CNN Newsroom With Fredricka Whitfield,CNNW_20220522_190000_CNN_Newsroom_With_Fredricka_Whitfield,https://archive.org/download/CNNW_20220522_190000_CNN_Newsroom_With_Fredricka_Whitfield/CNNW_20220522_190000_CNN_Newsroom_With_Fredricka_Whitfield.thumbs/CNNW_20220522_190000_CNN_Newsroom_With_Fredricka_Whitfield_000748.jpg,"moldova people. families have opened up their doors for ukrainian refugees. reporter: connor is heading up catholic relief services operation here in moldova and ukraine. their mission, he says, is to provide humanitarian assistance",Ukraine
https://archive.org/details/MSNBCW_20220522_120000_Velshi#start/944/end/979,5/22/2022 12:15:59,MSNBC,Velshi,MSNBCW_20220522_120000_Velshi,https://archive.org/download/MSNBCW_20220522_120000_Velshi/MSNBCW_20220522_120000_Velshi.thumbs/MSNBCW_20220522_120000_Velshi_000927.jpg,"since russian invaded ukraine almost four months ago. he met with ukrainians zelenskyy. poland is a country i was recently in while covering the war. it is taking a more ukrainian refugees, by a very long shot, than any other country, it is taking one of the strongest",Ukraine
https://archive.org/details/MSNBCW_20220521_180000_Yasmin_Vossoughian_Reports#start/2382/end/2417,5/21/2022 18:39:57,MSNBC,Yasmin Vossoughian Reports,MSNBCW_20220521_180000_Yasmin_Vossoughian_Reports,https://archive.org/download/MSNBCW_20220521_180000_Yasmin_Vossoughian_Reports/MSNBCW_20220521_180000_Yasmin_Vossoughian_Reports.thumbs/MSNBCW_20220521_180000_Yasmin_Vossoughian_Reports_002370.jpg,"mexico. it considers, continues to be, yasmin, sort of a regional problem that is really hit breaking. point and then you throw ukrainian refugees on top of that, as well. they are trying to -- cbp come through points of entries from europe. they show up here, that is spiked the number of two",Ukraine
https://archive.org/details/MSNBCW_20220520_060000_The_11th_Hour_With_Stephanie_Ruhle#start/3555/end/3590,5/20/2022 6:59:30,MSNBC,The 11th Hour With Stephanie Ruhle,MSNBCW_20220520_060000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/download/MSNBCW_20220520_060000_The_11th_Hour_With_Stephanie_Ruhle/MSNBCW_20220520_060000_The_11th_Hour_With_Stephanie_Ruhle.thumbs/MSNBCW_20220520_060000_The_11th_Hour_With_Stephanie_Ruhle_003538.jpg,"last fall, ukrainian refugees and host families are responsible from navigating everything. from work visas, to medical care, to housing. the immediate goal is getting families on their feet. after six weeks with the titans,",Ukraine
https://archive.org/details/MSNBCW_20220520_060000_The_11th_Hour_With_Stephanie_Ruhle#start/3442/end/3477,5/20/2022 6:57:37,MSNBC,The 11th Hour With Stephanie Ruhle,MSNBCW_20220520_060000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/download/MSNBCW_20220520_060000_The_11th_Hour_With_Stephanie_Ruhle/MSNBCW_20220520_060000_The_11th_Hour_With_Stephanie_Ruhle.thumbs/MSNBCW_20220520_060000_The_11th_Hour_With_Stephanie_Ruhle_003418.jpg,"house. had you done anything like this before? never. we are two professionals, no children. then last month the company welcomed two ukrainian refugees, yulia, cousin, and max and mark into their house. turning the quiet hub of two,",Ukraine
https://archive.org/details/MSNBCW_20220520_060000_The_11th_Hour_With_Stephanie_Ruhle#start/3430/end/3465,5/20/2022 6:57:25,MSNBC,The 11th Hour With Stephanie Ruhle,MSNBCW_20220520_060000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/download/MSNBCW_20220520_060000_The_11th_Hour_With_Stephanie_Ruhle/MSNBCW_20220520_060000_The_11th_Hour_With_Stephanie_Ruhle.thumbs/MSNBCW_20220520_060000_The_11th_Hour_With_Stephanie_Ruhle_003387.jpg,"around here, and in trouble times, look for the helpers. well our julia ainsley has the story of one american couple going the extra mile to help ukrainian refugees. tampa couple roy and -- tyson weren't used to a noisy",Ukraine
https://archive.org/details/MSNBCW_20220520_060000_The_11th_Hour_With_Stephanie_Ruhle#start/3155/end/3190,5/20/2022 6:52:50,MSNBC,The 11th Hour With Stephanie Ruhle,MSNBCW_20220520_060000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/download/MSNBCW_20220520_060000_The_11th_Hour_With_Stephanie_Ruhle/MSNBCW_20220520_060000_The_11th_Hour_With_Stephanie_Ruhle.thumbs/MSNBCW_20220520_060000_The_11th_Hour_With_Stephanie_Ruhle_003147.jpg,"i got to work on this documentary. you will love it! but next, something we do not hear nearly enough about. ukrainian refugees, and a happy story! with a little help from some american strangers.",Ukraine
https://archive.org/details/MSNBCW_20220520_030000_The_11th_Hour_With_Stephanie_Ruhle#start/3578/end/3613,5/20/2022 3:59:53,MSNBC,The 11th Hour With Stephanie Ruhle,MSNBCW_20220520_030000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/download/MSNBCW_20220520_030000_The_11th_Hour_With_Stephanie_Ruhle/MSNBCW_20220520_030000_The_11th_Hour_With_Stephanie_Ruhle.thumbs/MSNBCW_20220520_030000_The_11th_Hour_With_Stephanie_Ruhle_003569.jpg,"but that has not been provided so far to ukrainians. unlike other recent refugees to the u.s., including that thousands of afghan refugees last fall, ukrainian refugees and host families are responsible from navigating everything. from work visas, to medical",Ukraine
https://archive.org/details/MSNBCW_20220520_030000_The_11th_Hour_With_Stephanie_Ruhle#start/3485/end/3520,5/20/2022 3:58:20,MSNBC,The 11th Hour With Stephanie Ruhle,MSNBCW_20220520_030000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/download/MSNBCW_20220520_030000_The_11th_Hour_With_Stephanie_Ruhle/MSNBCW_20220520_030000_The_11th_Hour_With_Stephanie_Ruhle.thumbs/MSNBCW_20220520_030000_The_11th_Hour_With_Stephanie_Ruhle_003478.jpg,"welcomed two ukrainian refugees, yulia, cousin, and max and mark into their house. turning the quiet hub of two, into a full house of six. we were seeing all of these people who were fleeing, so we",Ukraine
https://archive.org/details/MSNBCW_20220520_030000_The_11th_Hour_With_Stephanie_Ruhle#start/3469/end/3504,5/20/2022 3:58:04,MSNBC,The 11th Hour With Stephanie Ruhle,MSNBCW_20220520_030000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/download/MSNBCW_20220520_030000_The_11th_Hour_With_Stephanie_Ruhle/MSNBCW_20220520_030000_The_11th_Hour_With_Stephanie_Ruhle.thumbs/MSNBCW_20220520_030000_The_11th_Hour_With_Stephanie_Ruhle_003449.jpg,"ukrainian refugees. tampa couple roy and -- tyson weren't used to a noisy house. had you done anything like this before? never. we are two professionals, no children. then last month the company",Ukraine
https://archive.org/details/MSNBCW_20220520_030000_The_11th_Hour_With_Stephanie_Ruhle#start/3216/end/3251,5/20/2022 3:53:51,MSNBC,The 11th Hour With Stephanie Ruhle,MSNBCW_20220520_030000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/download/MSNBCW_20220520_030000_The_11th_Hour_With_Stephanie_Ruhle/MSNBCW_20220520_030000_The_11th_Hour_With_Stephanie_Ruhle.thumbs/MSNBCW_20220520_030000_The_11th_Hour_With_Stephanie_Ruhle_003178.jpg,"hear nearly enough about. ukrainian refugees, and a happy story! with a little help from some american strangers. when the 11th hour continues! hour continues. [sfx: fighter jet flying]",Ukraine
https://archive.org/details/MSNBCW_20220517_130000_Morning_Joe#start/2133/end/2168,5/17/2022 13:35:48,MSNBC,Morning Joe,MSNBCW_20220517_130000_Morning_Joe,https://archive.org/download/MSNBCW_20220517_130000_Morning_Joe/MSNBCW_20220517_130000_Morning_Joe.thumbs/MSNBCW_20220517_130000_Morning_Joe_002129.jpg,"plus, a red cross official said europe's embrace of the ukrainian refugees has been a quote, double standard. we'll talk about why when 'morning joe' returns. 'morning joe' returns.",Ukraine
https://archive.org/details/CNNW_20220516_080000_CNN_Newsroom_Live#start/649/end/684,5/16/2022 8:11:04,CNN,CNN Newsroom Live,CNNW_20220516_080000_CNN_Newsroom_Live,https://archive.org/download/CNNW_20220516_080000_CNN_Newsroom_Live/CNNW_20220516_080000_CNN_Newsroom_Live.thumbs/CNNW_20220516_080000_CNN_Newsroom_Live_000629.jpg,"country for all you've done to help the ukrainians and to deal with some ukrainian refugees as well. with regard to the news of today, i'm safe in saying that strong bipartisan support in the",Ukraine
https://archive.org/details/CNNW_20220512_140000_CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto#start/3195/end/3230,5/12/2022 14:53:30,CNN,CNN Newsroom With Poppy Harlow and Jim Sciutto,CNNW_20220512_140000_CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto,https://archive.org/download/CNNW_20220512_140000_CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto/CNNW_20220512_140000_CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto.thumbs/CNNW_20220512_140000_CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto_003177.jpg,"ukrainian refugees. ukrainians, who our hearts go out to can simply apply to the u.s. for something they call humanitarian parole. they just are to claim that they've been displaced by the russian invasion since february.",Ukraine
https://archive.org/details/MSNBCW_20220512_060000_The_11th_Hour_With_Stephanie_Ruhle#start/3056/end/3091,5/12/2022 6:51:11,MSNBC,The 11th Hour With Stephanie Ruhle,MSNBCW_20220512_060000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/download/MSNBCW_20220512_060000_The_11th_Hour_With_Stephanie_Ruhle/MSNBCW_20220512_060000_The_11th_Hour_With_Stephanie_Ruhle.thumbs/MSNBCW_20220512_060000_The_11th_Hour_With_Stephanie_Ruhle_003028.jpg,"i think our first instinct was when a lot of people probably thought, how can we help. and i think everybody wanted to help in the way that they can. we just happen to have a lot of resources, we announced with airbnb and our host would house 100000 ukrainian refugees.",Ukraine
https://archive.org/details/MSNBCW_20220512_030000_The_11th_Hour_With_Stephanie_Ruhle#start/3160/end/3195,5/12/2022 3:52:55,MSNBC,The 11th Hour With Stephanie Ruhle,MSNBCW_20220512_030000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/download/MSNBCW_20220512_030000_The_11th_Hour_With_Stephanie_Ruhle/MSNBCW_20220512_030000_The_11th_Hour_With_Stephanie_Ruhle.thumbs/MSNBCW_20220512_030000_The_11th_Hour_With_Stephanie_Ruhle_003148.jpg,"resources, we announced with airbnb and our host would house 100000 ukrainian refugees. today we've housed over 20000 refugees. and we are just getting started. the only thing i'd say",Ukraine
https://archive.org/details/CNNW_20220510_010000_Anderson_Cooper_360#start/3253/end/3288,5/10/2022 1:54:28,CNN,Anderson Cooper 360,CNNW_20220510_010000_Anderson_Cooper_360,https://archive.org/download/CNNW_20220510_010000_Anderson_Cooper_360/CNNW_20220510_010000_Anderson_Cooper_360.thumbs/CNNW_20220510_010000_Anderson_Cooper_360_003238.jpg,"students engaging, learning, happy and laughing. and adjusting. a huge success and just totally because of the whole community. across ireland, ukrainian refugees have been placed in hotels and emergency",Ukraine
https://archive.org/details/CNNW_20220510_010000_Anderson_Cooper_360#start/2843/end/2878,5/10/2022 1:47:38,CNN,Anderson Cooper 360,CNNW_20220510_010000_Anderson_Cooper_360,https://archive.org/download/CNNW_20220510_010000_Anderson_Cooper_360/CNNW_20220510_010000_Anderson_Cooper_360.thumbs/CNNW_20220510_010000_Anderson_Cooper_360_002818.jpg,"change it. the only constant is mitch mcconnell and i think he won't. thank you. coming up, more on the crisis in ukraine. ukrainian refugees are getting back on their feet thanks to hospitality in ireland.",Ukraine
https://archive.org/details/MSNBCW_20220509_220000_The_Beat_With_Ari_Melber#start/2324/end/2359,5/9/2022 22:38:59,MSNBC,The Beat With Ari Melber,MSNBCW_20220509_220000_The_Beat_With_Ari_Melber,https://archive.org/download/MSNBCW_20220509_220000_The_Beat_With_Ari_Melber/MSNBCW_20220509_220000_The_Beat_With_Ari_Melber.thumbs/MSNBCW_20220509_220000_The_Beat_With_Ari_Melber_002310.jpg,"so wonderful to the ukrainian refugees, but their government is in trouble, because they also could have control of the courts by getting rid of judges they don't like and so forth. so i do think the democrats are doing okay. i wish the justice department were a little more -- moved a            _",Ukraine
https://archive.org/details/MSNBCW_20220509_100000_Morning_Joe#start/1441/end/1476,5/9/2022 10:24:16,MSNBC,Morning Joe,MSNBCW_20220509_100000_Morning_Joe,https://archive.org/download/MSNBCW_20220509_100000_Morning_Joe/MSNBCW_20220509_100000_Morning_Joe.thumbs/MSNBCW_20220509_100000_Morning_Joe_001438.jpg,"united states stand with the people of ukraine. feel it. you feel it. before her visit to ukraine, the first lady also spoke with ukrainian refugees in slovakia and romania.",Ukraine
https://archive.org/details/MSNBCW_20220508_180000_Yasmin_Vossoughian_Reports#start/474/end/509,5/8/2022 18:08:09,MSNBC,Yasmin Vossoughian Reports,MSNBCW_20220508_180000_Yasmin_Vossoughian_Reports,https://archive.org/download/MSNBCW_20220508_180000_Yasmin_Vossoughian_Reports/MSNBCW_20220508_180000_Yasmin_Vossoughian_Reports.thumbs/MSNBCW_20220508_180000_Yasmin_Vossoughian_Reports_000448.jpg,administration for announcing the ukraine program. but the reality is it is requiring the private sponsorship of americans. and we are still getting quite a number of questions. we have resettled a quarter of the ukrainian refugees who come to the u.s. in the last decade.,Ukraine
https://archive.org/details/MSNBCW_20220508_180000_Yasmin_Vossoughian_Reports#start/457/end/492,5/8/2022 18:07:52,MSNBC,Yasmin Vossoughian Reports,MSNBCW_20220508_180000_Yasmin_Vossoughian_Reports,https://archive.org/download/MSNBCW_20220508_180000_Yasmin_Vossoughian_Reports/MSNBCW_20220508_180000_Yasmin_Vossoughian_Reports.thumbs/MSNBCW_20220508_180000_Yasmin_Vossoughian_Reports_000448.jpg,it is heartening that we do have about 25000 ukrainian refugees here in the u.s. about 20000 of those came through a very secure this root of this southern border. we were appreciative of the,Ukraine
https://archive.org/details/MSNBCW_20220508_180000_Yasmin_Vossoughian_Reports#start/427/end/462,5/8/2022 18:07:22,MSNBC,Yasmin Vossoughian Reports,MSNBCW_20220508_180000_Yasmin_Vossoughian_Reports,https://archive.org/download/MSNBCW_20220508_180000_Yasmin_Vossoughian_Reports/MSNBCW_20220508_180000_Yasmin_Vossoughian_Reports.thumbs/MSNBCW_20220508_180000_Yasmin_Vossoughian_Reports_000418.jpg,"was taken up by the visiting refugees that have fled ukraine for safer ground elsewhere. we know the president has promised this more streamlined process of entering the united states, for ukrainian refugees. that has not necessarily been the case of some of our",Ukraine
https://archive.org/details/MSNBCW_20220508_180000_Yasmin_Vossoughian_Reports#start/394/end/429,5/8/2022 18:06:49,MSNBC,Yasmin Vossoughian Reports,MSNBCW_20220508_180000_Yasmin_Vossoughian_Reports,https://archive.org/download/MSNBCW_20220508_180000_Yasmin_Vossoughian_Reports/MSNBCW_20220508_180000_Yasmin_Vossoughian_Reports.thumbs/MSNBCW_20220508_180000_Yasmin_Vossoughian_Reports_000388.jpg,"it is a powerful moment that she is visiting 5.8 million ukrainian refugees. i think the fact that you had to educators sitting around a table, talking about how we bring some semblance of normalcy back to children on",Ukraine
https://archive.org/details/MSNBCW_20220508_180000_Yasmin_Vossoughian_Reports#start/361/end/396,5/8/2022 18:06:16,MSNBC,Yasmin Vossoughian Reports,MSNBCW_20220508_180000_Yasmin_Vossoughian_Reports,https://archive.org/download/MSNBCW_20220508_180000_Yasmin_Vossoughian_Reports/MSNBCW_20220508_180000_Yasmin_Vossoughian_Reports.thumbs/MSNBCW_20220508_180000_Yasmin_Vossoughian_Reports_000358.jpg,"when she visited, mother's day has such meaning. given that 90% of ukrainian refugees are women and children. at a time when two thirds of children have fled their homes. where she visited? first the allied nations of",Ukraine
https://archive.org/details/CNNW_20220508_170000_Fareed_Zakaria_GPS#start/1050/end/1085,5/8/2022 17:17:45,CNN,Fareed Zakaria GPS,CNNW_20220508_170000_Fareed_Zakaria_GPS,https://archive.org/download/CNNW_20220508_170000_Fareed_Zakaria_GPS/CNNW_20220508_170000_Fareed_Zakaria_GPS.thumbs/CNNW_20220508_170000_Fareed_Zakaria_GPS_001047.jpg,"fled the war zone. they are among the nearly 6 million ukrainian refugees from the floor. those left behind in ukraine fame homelessness, hunger, injury and death. this is safe to say ukraine is a humanitarian nightmare. david miliband is just back from",Ukraine
https://archive.org/details/MSNBCW_20220508_170000_Alex_Witt_Reports#start/458/end/493,5/8/2022 17:07:53,MSNBC,Alex Witt Reports,MSNBCW_20220508_170000_Alex_Witt_Reports,https://archive.org/download/MSNBCW_20220508_170000_Alex_Witt_Reports/MSNBCW_20220508_170000_Alex_Witt_Reports.thumbs/MSNBCW_20220508_170000_Alex_Witt_Reports_000449.jpg,"well as they urge the world to continue welcoming ukrainian refugees. but before that meeting, before it even began, we heard from a senior biden administration official about a trench of new sanctions that the u.s., eu, and g7 is imposing against",Ukraine
https://archive.org/details/CNNW_20220508_140000_Fareed_Zakaria_GPS#start/1034/end/1069,5/8/2022 14:17:29,CNN,Fareed Zakaria GPS,CNNW_20220508_140000_Fareed_Zakaria_GPS,https://archive.org/download/CNNW_20220508_140000_Fareed_Zakaria_GPS/CNNW_20220508_140000_Fareed_Zakaria_GPS.thumbs/CNNW_20220508_140000_Fareed_Zakaria_GPS_001018.jpg,"mother's day across the border in slovakia, meeting with mothers and children who had fled the war zone. they are among the nearly 6 million ukrainian refugees from the floor. those left behind in ukraine fame homelessness, hunger, injury and death.",Ukraine
https://archive.org/details/CNNW_20220508_110000_New_Day_Weekend_With_Christi_Paul_and_Boris_Sanchez#start/2740/end/2775,5/8/2022 11:45:55,CNN,New Day Weekend With Christi Paul and Boris Sanchez,CNNW_20220508_110000_New_Day_Weekend_With_Christi_Paul_and_Boris_Sanchez,https://archive.org/download/CNNW_20220508_110000_New_Day_Weekend_With_Christi_Paul_and_Boris_Sanchez/CNNW_20220508_110000_New_Day_Weekend_With_Christi_Paul_and_Boris_Sanchez.thumbs/CNNW_20220508_110000_New_Day_Weekend_With_Christi_Paul_and_Boris_Sanchez_002727.jpg,"government is capable of treating us better. reporter: unlike other asylum seekers, ukrainian refugees were immediately granted the right to work and received welfare payments in ireland.",Ukraine
https://archive.org/details/CNNW_20220508_110000_New_Day_Weekend_With_Christi_Paul_and_Boris_Sanchez#start/2709/end/2744,5/8/2022 11:45:24,CNN,New Day Weekend With Christi Paul and Boris Sanchez,CNNW_20220508_110000_New_Day_Weekend_With_Christi_Paul_and_Boris_Sanchez,https://archive.org/download/CNNW_20220508_110000_New_Day_Weekend_With_Christi_Paul_and_Boris_Sanchez/CNNW_20220508_110000_New_Day_Weekend_With_Christi_Paul_and_Boris_Sanchez.thumbs/CNNW_20220508_110000_New_Day_Weekend_With_Christi_Paul_and_Boris_Sanchez_002697.jpg,impossible. now we need to think of a long-term plan for this. there's also this concern of why aren't we able to do all the thing we have done for ukrainian refugees and apply that to all people seeking asylum in ireland. reporter: lucky cambula from,Ukraine
https://archive.org/details/CNNW_20220508_110000_New_Day_Weekend_With_Christi_Paul_and_Boris_Sanchez#start/2631/end/2666,5/8/2022 11:44:06,CNN,New Day Weekend With Christi Paul and Boris Sanchez,CNNW_20220508_110000_New_Day_Weekend_With_Christi_Paul_and_Boris_Sanchez,https://archive.org/download/CNNW_20220508_110000_New_Day_Weekend_With_Christi_Paul_and_Boris_Sanchez/CNNW_20220508_110000_New_Day_Weekend_With_Christi_Paul_and_Boris_Sanchez.thumbs/CNNW_20220508_110000_New_Day_Weekend_With_Christi_Paul_and_Boris_Sanchez_002607.jpg,"something. we had no real plan. we were nervous and thinking how do we do this. it's pretty simple, you get your credit card out, book a flight and fly to poland. reporter: per capita, the country of 5 million people has taken in more ukrainian refugees",Ukraine
https://archive.org/details/CNNW_20220508_110000_New_Day_Weekend_With_Christi_Paul_and_Boris_Sanchez#start/2566/end/2601,5/8/2022 11:43:01,CNN,New Day Weekend With Christi Paul and Boris Sanchez,CNNW_20220508_110000_New_Day_Weekend_With_Christi_Paul_and_Boris_Sanchez,https://archive.org/download/CNNW_20220508_110000_New_Day_Weekend_With_Christi_Paul_and_Boris_Sanchez/CNNW_20220508_110000_New_Day_Weekend_With_Christi_Paul_and_Boris_Sanchez.thumbs/CNNW_20220508_110000_New_Day_Weekend_With_Christi_Paul_and_Boris_Sanchez_002547.jpg,"this school in bucharest opened its doors to refugee stoops after russia's invasion began in february. since the war began, more than 27000 ukrainian refugees have already been accepted to ireland. that's right. ireland has pledged to place no cap on the number of refugees",Ukraine
https://archive.org/details/CNNW_20220508_110000_New_Day_Weekend_With_Christi_Paul_and_Boris_Sanchez#start/2193/end/2228,5/8/2022 11:36:48,CNN,New Day Weekend With Christi Paul and Boris Sanchez,CNNW_20220508_110000_New_Day_Weekend_With_Christi_Paul_and_Boris_Sanchez,https://archive.org/download/CNNW_20220508_110000_New_Day_Weekend_With_Christi_Paul_and_Boris_Sanchez/CNNW_20220508_110000_New_Day_Weekend_With_Christi_Paul_and_Boris_Sanchez.thumbs/CNNW_20220508_110000_New_Day_Weekend_With_Christi_Paul_and_Boris_Sanchez_002188.jpg,"such an important topic. the united nations is saying more than 5 million people have fled ukraine since the start of the russian invasion. coming up next, we'll take you to one country that has been welcoming in ukrainian refugees. we'll show you some of the challenges that they've been facing.",Ukraine
https://archive.org/details/CNNW_20220508_090000_CNN_Newsroom_Live#start/2143/end/2178,5/8/2022 9:35:58,CNN,CNN Newsroom Live,CNNW_20220508_090000_CNN_Newsroom_Live,https://archive.org/download/CNNW_20220508_090000_CNN_Newsroom_Live/CNNW_20220508_090000_CNN_Newsroom_Live.thumbs/CNNW_20220508_090000_CNN_Newsroom_Live_002127.jpg,"a few days. appreciate your insights. nic robertson in helsinki, thanks so much. u.s. first lady jill biden is meeting with ukrainian refugees in slovakia as part of a four-day tour.",Ukraine
https://archive.org/details/CNNW_20220508_080000_CNN_Newsroom_Live#start/2079/end/2114,5/8/2022 8:34:54,CNN,CNN Newsroom Live,CNNW_20220508_080000_CNN_Newsroom_Live,https://archive.org/download/CNNW_20220508_080000_CNN_Newsroom_Live/CNNW_20220508_080000_CNN_Newsroom_Live.thumbs/CNNW_20220508_080000_CNN_Newsroom_Live_002068.jpg,"nic robertson, thank you so much. appreciate it. u.s. first lady jill biden is in eastern europe meeting with ukrainian refugees. right now she's in slovakia. on saturday, she visited a school in romania and heard",Ukraine
