"Table below includes data from two queries, the first about journalists in Palestine and the other about journalists in Ukraine. ",,,,,,,
,,,,,,,
"Query 1: Journalists in Palestine -- Terms searched for: (""killed"" OR ""targeted"" OR ""injured"" OR ""hurt"") AND (""journalist"" OR ""journalists"") AND (""gaza"" OR ""israeli"" OR ""gazan"" OR ""palestinian"" OR ""israel"") AND (Station:CNN OR Station:MSNBC) AND PublicationDate>=10/7/2023 AND PublicationDate<=1/14/2024 23:59:59 UTC",,,,,,,
"Query 2: Journalists in Ukraine -- Terms searched for: (""killed"" OR ""targeted"" OR ""injured"" OR ""hurt"") AND (""journalist"" OR ""journalists"") AND (""ukraine"" OR ""ukrainian"" OR ""russian"" OR ""russia"") AND (Station:CNN OR Station:MSNBC) AND PublicationDate>=2/24/2022 AND PublicationDate<=6/3/2022 23:59:59 UTC ",,,,,,,
,,,,,,,
,,,,,,,
URL,MatchDateTime,Station,Show,IAShowID,IAPreviewThumb,Snippet,Reference
https://archive.org/details/MSNBCW_20231222_060000_The_Last_Word_With_Lawrence_ODonnell#start/1741/end/1776,12/22/2023 6:29:16,MSNBC,The Last Word With Lawrence ODonnell,MSNBCW_20231222_060000_The_Last_Word_With_Lawrence_ODonnell,https://archive.org/download/MSNBCW_20231222_060000_The_Last_Word_With_Lawrence_ODonnell/MSNBCW_20231222_060000_The_Last_Word_With_Lawrence_ODonnell.thumbs/MSNBCW_20231222_060000_The_Last_Word_With_Lawrence_ODonnell_001738.jpg,"workers killed, journalists killed, hospitals attacked. every part of civil society has come under fire in gaza. no one is safe, nowhere is safe. america has been cosigning that from day one. there's also disagreement. it does seem to be real disagreement about what happens after this war ends.",Palestine
https://archive.org/details/MSNBCW_20231222_030000_The_Last_Word_With_Lawrence_ODonnell#start/1721/end/1756,12/22/2023 3:28:56,MSNBC,The Last Word With Lawrence ODonnell,MSNBCW_20231222_030000_The_Last_Word_With_Lawrence_ODonnell,https://archive.org/download/MSNBCW_20231222_030000_The_Last_Word_With_Lawrence_ODonnell/MSNBCW_20231222_030000_The_Last_Word_With_Lawrence_ODonnell.thumbs/MSNBCW_20231222_030000_The_Last_Word_With_Lawrence_ODonnell_001708.jpg,"workers killed, journalists killed, hospitals attacked. every part of civil society has come under fire in gaza. no one is safe, nowhere is safe. america has been cosigning that from day one. there's also disagreement. it does seem to be real",Palestine
https://archive.org/details/MSNBCW_20231221_110000_Morning_Joe#start/6004/end/6039,12/21/2023 12:40:19,MSNBC,Morning Joe,MSNBCW_20231221_110000_Morning_Joe,https://archive.org/download/MSNBCW_20231221_110000_Morning_Joe/MSNBCW_20231221_110000_Morning_Joe.thumbs/MSNBCW_20231221_110000_Morning_Joe_005998.jpg,"friends of israel, that israel needs to take more care in protecting palestinian civilians and protecting journalists in acting in a more strategic and targeted way, to avoid some of",Palestine
https://archive.org/details/MSNBCW_20231218_040000_The_Mehdi_Hasan_Show#start/3508/end/3543,12/18/2023 4:58:43,MSNBC,The Mehdi Hasan Show,MSNBCW_20231218_040000_The_Mehdi_Hasan_Show,https://archive.org/download/MSNBCW_20231218_040000_The_Mehdi_Hasan_Show/MSNBCW_20231218_040000_The_Mehdi_Hasan_Show.thumbs/MSNBCW_20231218_040000_The_Mehdi_Hasan_Show_003507.jpg,"to the kind of journalists that are in gaza right now, those that are operating there. not just -- but -- who was injured as a result of that shelling that took place.",Palestine
https://archive.org/details/MSNBCW_20231218_040000_The_Mehdi_Hasan_Show#start/3367/end/3402,12/18/2023 4:56:22,MSNBC,The Mehdi Hasan Show,MSNBCW_20231218_040000_The_Mehdi_Hasan_Show,https://archive.org/download/MSNBCW_20231218_040000_The_Mehdi_Hasan_Show/MSNBCW_20231218_040000_The_Mehdi_Hasan_Show.thumbs/MSNBCW_20231218_040000_The_Mehdi_Hasan_Show_003358.jpg,"now it's time to hand over to my good friend ayman mohyeldin. up ayman before i go tonight, we do have to talk about the tragic death of al jazeera journalist -- , who was killed friday, while reporting in gaza. he was laid to rest by his family yesterday, tragically. in a statement to nbc news, al jazeera set of his death, quote, following -- -- injury, he was left to bleed",Palestine
https://archive.org/details/MSNBCW_20231218_020000_Ayman#start/2535/end/2570,12/18/2023 2:42:30,MSNBC,Ayman,MSNBCW_20231218_020000_Ayman,https://archive.org/download/MSNBCW_20231218_020000_Ayman/MSNBCW_20231218_020000_Ayman.thumbs/MSNBCW_20231218_020000_Ayman_002519.jpg,"israeli military had withdrawn from the building there. according to witnesses and testimony obtained by al jazeera, and journalists on the ground, 15 people sheltering at the school were killed in what was described as close range",Palestine
https://archive.org/details/MSNBCW_20231218_010000_The_Mehdi_Hasan_Show#start/3569/end/3604,12/18/2023 1:59:44,MSNBC,The Mehdi Hasan Show,MSNBCW_20231218_010000_The_Mehdi_Hasan_Show,https://archive.org/download/MSNBCW_20231218_010000_The_Mehdi_Hasan_Show/MSNBCW_20231218_010000_The_Mehdi_Hasan_Show.thumbs/MSNBCW_20231218_010000_The_Mehdi_Hasan_Show_003568.jpg,"particular, when journalists are being killed. i think something like 57 palestinian journalist, for israeli journalist, i think three lebanese. it's crazy how many journalists have died in this war. historic numbers. and we should be recognizing and celebrating those who are risking their lives to give us the truth of what's happening",Palestine
https://archive.org/details/MSNBCW_20231218_010000_The_Mehdi_Hasan_Show#start/3491/end/3526,12/18/2023 1:58:26,MSNBC,The Mehdi Hasan Show,MSNBCW_20231218_010000_The_Mehdi_Hasan_Show,https://archive.org/download/MSNBCW_20231218_010000_The_Mehdi_Hasan_Show/MSNBCW_20231218_010000_The_Mehdi_Hasan_Show.thumbs/MSNBCW_20231218_010000_The_Mehdi_Hasan_Show_003478.jpg,"are in gaza right now, those that are operating there. not just -- but -- who was injured as a result of that shelling that took place. the community of journalists in gaza, it's not a profession, it's not a job, it truly is a",Palestine
https://archive.org/details/MSNBCW_20231218_010000_The_Mehdi_Hasan_Show#start/3355/end/3390,12/18/2023 1:56:10,MSNBC,The Mehdi Hasan Show,MSNBCW_20231218_010000_The_Mehdi_Hasan_Show,https://archive.org/download/MSNBCW_20231218_010000_The_Mehdi_Hasan_Show/MSNBCW_20231218_010000_The_Mehdi_Hasan_Show.thumbs/MSNBCW_20231218_010000_The_Mehdi_Hasan_Show_003357.jpg,"we do have to talk about the tragic death of al jazeera journalist -- , who was killed friday, while reporting in gaza. he was laid to rest by his family yesterday, tragically. in a statement to nbc news, al jazeera set of his death, quote,",Palestine
https://archive.org/details/CNNW_20231217_220000_CNN_Newsroom_With_Jim_Acosta#start/1551/end/1586,12/17/2023 22:26:06,CNN,CNN Newsroom With Jim Acosta,CNNW_20231217_220000_CNN_Newsroom_With_Jim_Acosta,https://archive.org/download/CNNW_20231217_220000_CNN_Newsroom_With_Jim_Acosta/CNNW_20231217_220000_CNN_Newsroom_With_Jim_Acosta.thumbs/CNNW_20231217_220000_CNN_Newsroom_With_Jim_Acosta_001527.jpg,"al jazeera said one of its journalists died this week after being injured in an israeli air strike while reporting on the situation in gaza. i'm sure you've seen this. at least 64 journalists, media workers are among the thousands killed since the war again. as a fellow journalist, what do",Palestine
https://archive.org/details/CNNW_20231217_100000_CNN_Newsroom_Live#start/624/end/659,12/17/2023 10:10:39,CNN,CNN Newsroom Live,CNNW_20231217_100000_CNN_Newsroom_Live,https://archive.org/download/CNNW_20231217_100000_CNN_Newsroom_Live/CNNW_20231217_100000_CNN_Newsroom_Live.thumbs/CNNW_20231217_100000_CNN_Newsroom_Live_000627.jpg,"southern lebanon in october. the idf said the incident is still under investigation. within gaza, this man is one of 60 journalists killed since the",Palestine
https://archive.org/details/CNNW_20231217_100000_CNN_Newsroom_Live#start/610/end/645,12/17/2023 10:10:25,CNN,CNN Newsroom Live,CNNW_20231217_100000_CNN_Newsroom_Live,https://archive.org/download/CNNW_20231217_100000_CNN_Newsroom_Live/CNNW_20231217_100000_CNN_Newsroom_Live.thumbs/CNNW_20231217_100000_CNN_Newsroom_Live_000597.jpg,"allegations. on saturday, the idf told cnn it has never and will never deliberately target journalists. but just days ago, cnn's own reporting and analysis suggests that it was israeli tank fire that killed journalists in",Palestine
https://archive.org/details/CNNW_20231217_080000_CNN_Newsroom_Live#start/901/end/936,12/17/2023 8:15:16,CNN,CNN Newsroom Live,CNNW_20231217_080000_CNN_Newsroom_Live,https://archive.org/download/CNNW_20231217_080000_CNN_Newsroom_Live/CNNW_20231217_080000_CNN_Newsroom_Live.thumbs/CNNW_20231217_080000_CNN_Newsroom_Live_000898.jpg,"still under investigation. within gaza, abu dakka is one of the more 60 journalists killed since the conflict began, according to figures from the committee to protect journalists, making this the",Palestine
https://archive.org/details/CNNW_20231217_080000_CNN_Newsroom_Live#start/885/end/920,12/17/2023 8:15:00,CNN,CNN Newsroom Live,CNNW_20231217_080000_CNN_Newsroom_Live,https://archive.org/download/CNNW_20231217_080000_CNN_Newsroom_Live/CNNW_20231217_080000_CNN_Newsroom_Live.thumbs/CNNW_20231217_080000_CNN_Newsroom_Live_000868.jpg,"has never and will never deliberately target journalists. but just days ago, cnn's own reporting and analysis suggests that it was israeli tank fire that killed reuters journalists in southern lebanon in october. the idf says the incident is",Palestine
https://archive.org/details/MSNBCW_20231216_190000_Yasmin_Vossoughian_Reports#start/1151/end/1186,12/16/2023 19:19:26,MSNBC,Yasmin Vossoughian Reports,MSNBCW_20231216_190000_Yasmin_Vossoughian_Reports,https://archive.org/download/MSNBCW_20231216_190000_Yasmin_Vossoughian_Reports/MSNBCW_20231216_190000_Yasmin_Vossoughian_Reports.thumbs/MSNBCW_20231216_190000_Yasmin_Vossoughian_Reports_001138.jpg,"accusation as well leveled at the forces inside the gaza strip. as you mentioned, 64 journalists killed, of those four were israelis and 57 palestinians, the rest lebanese. it has been one of the deadliest conflicts for",Palestine
https://archive.org/details/MSNBCW_20231216_190000_Yasmin_Vossoughian_Reports#start/1087/end/1122,12/16/2023 19:18:22,MSNBC,Yasmin Vossoughian Reports,MSNBCW_20231216_190000_Yasmin_Vossoughian_Reports,https://archive.org/download/MSNBCW_20231216_190000_Yasmin_Vossoughian_Reports/MSNBCW_20231216_190000_Yasmin_Vossoughian_Reports.thumbs/MSNBCW_20231216_190000_Yasmin_Vossoughian_Reports_001078.jpg,journalist have been killed in gaza so far. how do we know about what happened and is israel addressing the protection of journalists in gaza right now? they have been asked this question repeatedly and they deny that they target journalists. but al jazeera issued a,Palestine
https://archive.org/details/MSNBCW_20231216_190000_Yasmin_Vossoughian_Reports#start/1054/end/1089,12/16/2023 19:17:49,MSNBC,Yasmin Vossoughian Reports,MSNBCW_20231216_190000_Yasmin_Vossoughian_Reports,https://archive.org/download/MSNBCW_20231216_190000_Yasmin_Vossoughian_Reports/MSNBCW_20231216_190000_Yasmin_Vossoughian_Reports.thumbs/MSNBCW_20231216_190000_Yasmin_Vossoughian_Reports_001048.jpg,"as soon as that gets up and going we are certainly going to be watching that. hala, with the assignment that you take, and so many other journalists take, comes risk. and we lost another journalist yesterday, killed in an israeli",Palestine
https://archive.org/details/CNNW_20231216_110000_CNN_This_Morning_Weekend#start/1381/end/1416,12/16/2023 11:23:16,CNN,CNN This Morning Weekend,CNNW_20231216_110000_CNN_This_Morning_Weekend,https://archive.org/download/CNNW_20231216_110000_CNN_This_Morning_Weekend/CNNW_20231216_110000_CNN_This_Morning_Weekend.thumbs/CNNW_20231216_110000_CNN_This_Morning_Weekend_001377.jpg,"jazeera cameraman who was killed in an israeli air strike, becoming the 66th journalist, according to international federation of journalists who died during the conflict. the vast majority of them a vic",Palestine
https://archive.org/details/CNNW_20231216_100000_CNN_Newsroom_Live#start/556/end/591,12/16/2023 10:09:31,CNN,CNN Newsroom Live,CNNW_20231216_100000_CNN_Newsroom_Live,https://archive.org/download/CNNW_20231216_100000_CNN_Newsroom_Live/CNNW_20231216_100000_CNN_Newsroom_Live.thumbs/CNNW_20231216_100000_CNN_Newsroom_Live_000538.jpg,killed since this war began and that is according to the committee to protect jou journalists. the group says four others have been injured. cnn cannot independently verify the allegation. they have reached out to the israeli military for comment.,Palestine
https://archive.org/details/CNNW_20231214_200000_CNN_News_Central#start/584/end/619,12/14/2023 20:09:59,CNN,CNN News Central,CNNW_20231214_200000_CNN_News_Central,https://archive.org/download/CNNW_20231214_200000_CNN_News_Central/CNNW_20231214_200000_CNN_News_Central.thumbs/CNNW_20231214_200000_CNN_News_Central_000567.jpg,paying an incredibly high price. the highest death toll in any recent conflict for journalists. more than 60 killed inside gaza. and all of us international journalists on the outside have been struggling with how to get,Palestine
https://archive.org/details/CNNW_20231214_070000_King_Charles#start/1625/end/1660,12/14/2023 7:27:20,CNN,King Charles,CNNW_20231214_070000_King_Charles,https://archive.org/download/CNNW_20231214_070000_King_Charles/CNNW_20231214_070000_King_Charles.thumbs/CNNW_20231214_070000_King_Charles_001617.jpg,"there >> so, first of all, i just have to say gale. honestly, the real bad assesses are the journalists in gaza who are doing this, who are getting killed, and who are getting injured every single day.",Palestine
https://archive.org/details/CNNW_20231214_070000_King_Charles#start/1268/end/1303,12/14/2023 7:21:23,CNN,King Charles,CNNW_20231214_070000_King_Charles,https://archive.org/download/CNNW_20231214_070000_King_Charles/CNNW_20231214_070000_King_Charles.thumbs/CNNW_20231214_070000_King_Charles_001259.jpg,"journalists of gaza. they've been paying an incredibly high price, more than 60 journalists have been killed. -- since this round of hostilities began. that is truly an extraordinary number.",Palestine
https://archive.org/details/CNNW_20231214_030000_King_Charles#start/1163/end/1198,12/14/2023 3:19:38,CNN,King Charles,CNNW_20231214_030000_King_Charles,https://archive.org/download/CNNW_20231214_030000_King_Charles/CNNW_20231214_030000_King_Charles.thumbs/CNNW_20231214_030000_King_Charles_001139.jpg,officials. and so the reporting that's been done up until now has been donewy the extraordinarily brave journalists of gaza who have been paying a high price. more than 60 journalists killed according to the committee to protect journalists since this,Palestine
https://archive.org/details/CNNW_20231210_170000_State_of_the_Union_With_Jake_Tapper_and_Dana_Bash#start/502/end/537,12/10/2023 17:08:37,CNN,State of the Union With Jake Tapper and Dana Bash,CNNW_20231210_170000_State_of_the_Union_With_Jake_Tapper_and_Dana_Bash,https://archive.org/download/CNNW_20231210_170000_State_of_the_Union_With_Jake_Tapper_and_Dana_Bash/CNNW_20231210_170000_State_of_the_Union_With_Jake_Tapper_and_Dana_Bash.thumbs/CNNW_20231210_170000_State_of_the_Union_With_Jake_Tapper_and_Dana_Bash_000478.jpg,"security, reconstruction, all of that is in place so that there's no vacuum. the committee to protect journalists says at least 63 journalists and members of the news media have been killed. 56 of them palestinian in this war presumably mostly if not",Palestine
https://archive.org/details/MSNBCW_20231210_010000_Ayman#start/2699/end/2734,12/10/2023 1:45:14,MSNBC,Ayman,MSNBCW_20231210_010000_Ayman,https://archive.org/download/MSNBCW_20231210_010000_Ayman/MSNBCW_20231210_010000_Ayman.thumbs/MSNBCW_20231210_010000_Ayman_002697.jpg,"palestinian territory. as for journalists, principles to be protected under international humanitarian law during a war, well, they haven't been spared either. the committee to protect journalist reports at least 63 journalists and media workers have been killed including 56 palestinians, four israelis and",Palestine
https://archive.org/details/CNNW_20231208_230000_The_Situation_Room_With_Wolf_Blitzer#start/3574/end/3609,12/8/2023 23:59:49,CNN,The Situation Room With Wolf Blitzer,CNNW_20231208_230000_The_Situation_Room_With_Wolf_Blitzer,https://archive.org/download/CNNW_20231208_230000_The_Situation_Room_With_Wolf_Blitzer/CNNW_20231208_230000_The_Situation_Room_With_Wolf_Blitzer.thumbs/CNNW_20231208_230000_The_Situation_Room_With_Wolf_Blitzer_003567.jpg,"israel at that moment of terrorists and said the incident is currently under review. according to the committee to protect journalists, at least 63 journalists have been killed in israel and gaza since october 7th. the majority, 90% are local",Palestine
https://archive.org/details/CNNW_20231208_230000_The_Situation_Room_With_Wolf_Blitzer#start/3481/end/3516,12/8/2023 23:58:16,CNN,The Situation Room With Wolf Blitzer,CNNW_20231208_230000_The_Situation_Room_With_Wolf_Blitzer,https://archive.org/download/CNNW_20231208_230000_The_Situation_Room_With_Wolf_Blitzer/CNNW_20231208_230000_The_Situation_Room_With_Wolf_Blitzer.thumbs/CNNW_20231208_230000_The_Situation_Room_With_Wolf_Blitzer_003477.jpg,"a reuters videographer and other journalists. boom, we were hit. it came out of nowhere. reporter: tonight, a forensic analysis by cnn suggests it was israeli tank fire that killed abdullah and injured the others in two strikes 37 seconds apart.",Palestine
https://archive.org/details/CNNW_20231208_230000_The_Situation_Room_With_Wolf_Blitzer#start/3450/end/3485,12/8/2023 23:57:45,CNN,The Situation Room With Wolf Blitzer,CNNW_20231208_230000_The_Situation_Room_With_Wolf_Blitzer,https://archive.org/download/CNNW_20231208_230000_The_Situation_Room_With_Wolf_Blitzer/CNNW_20231208_230000_The_Situation_Room_With_Wolf_Blitzer.thumbs/CNNW_20231208_230000_The_Situation_Room_With_Wolf_Blitzer_003297.jpg,"decades amid allegations that israel has deliberately targeted journalists. we have new information on the casualties among journalists and one horrific incident that's currently under investigation. a jarring blast, then the camera",Palestine
https://archive.org/details/CNNW_20231208_220000_The_Lead_With_Jake_Tapper#start/2460/end/2495,12/8/2023 22:41:15,CNN,The Lead With Jake Tapper,CNNW_20231208_220000_The_Lead_With_Jake_Tapper,https://archive.org/download/CNNW_20231208_220000_The_Lead_With_Jake_Tapper/CNNW_20231208_220000_The_Lead_With_Jake_Tapper.thumbs/CNNW_20231208_220000_The_Lead_With_Jake_Tapper_002457.jpg,"because they aren't yet convinced that hamas is out of power when the fighting stops. of course, it's deadly to be a journalist in gaza right now with dozens of journalists killed and the bombardment by the idf.",Palestine
https://archive.org/details/CNNW_20231206_020000_The_Source_With_Kaitlan_Collins#start/3139/end/3174,12/6/2023 2:52:34,CNN,The Source With Kaitlan Collins,CNNW_20231206_020000_The_Source_With_Kaitlan_Collins,https://archive.org/download/CNNW_20231206_020000_The_Source_With_Kaitlan_Collins/CNNW_20231206_020000_The_Source_With_Kaitlan_Collins.thumbs/CNNW_20231206_020000_The_Source_With_Kaitlan_Collins_003119.jpg,"would have been hamas killed you. i'm joined tonight for more on that testimony from someone you have seen multiple times here on this program. prominent israeli journalist -- great to see you again. i know you've been speaking to some of these families, but to",Palestine
https://archive.org/details/CNNW_20231203_210000_CNN_Newsroom_With_Fredricka_Whitfield#start/640/end/675,12/3/2023 21:10:55,CNN,CNN Newsroom With Fredricka Whitfield,CNNW_20231203_210000_CNN_Newsroom_With_Fredricka_Whitfield,https://archive.org/download/CNNW_20231203_210000_CNN_Newsroom_With_Fredricka_Whitfield/CNNW_20231203_210000_CNN_Newsroom_With_Fredricka_Whitfield.thumbs/CNNW_20231203_210000_CNN_Newsroom_With_Fredricka_Whitfield_000627.jpg,"casualties are civilians, and several journalists who were killed by israeli long-range fire. jessica? ivan watson, our thanks to you and all of you for that reporting. as congress returns to the",Palestine
https://archive.org/details/CNNW_20231202_100000_CNN_Newsroom_Live#start/2180/end/2215,12/2/2023 10:36:35,CNN,CNN Newsroom Live,CNNW_20231202_100000_CNN_Newsroom_Live,https://archive.org/download/CNNW_20231202_100000_CNN_Newsroom_Live/CNNW_20231202_100000_CNN_Newsroom_Live.thumbs/CNNW_20231202_100000_CNN_Newsroom_Live_002158.jpg,"could be to a new agreement. the people of gaza cannot afford to wait. ben wedeman, cnn, jerusalem. a pal sestinian journalist s been killed after airstrikes",Palestine
https://archive.org/details/MSNBCW_20231130_110000_Morning_Joe#start/671/end/706,11/30/2023 11:11:26,MSNBC,Morning Joe,MSNBCW_20231130_110000_Morning_Joe,https://archive.org/download/MSNBCW_20231130_110000_Morning_Joe/MSNBCW_20231130_110000_Morning_Joe.thumbs/MSNBCW_20231130_110000_Morning_Joe_000657.jpg,"publicly been briefing journalists, making public statements, saying that that's what it wants israel to do. if israel does go ahead and resume its bombing campaign, it wants it to be more targeted this time, not just using heavy bunker buster bombs in crowded",Palestine
https://archive.org/details/MSNBCW_20231128_000000_The_ReidOut#start/1474/end/1509,11/28/2023 0:24:49,MSNBC,The ReidOut,MSNBCW_20231128_000000_The_ReidOut,https://archive.org/download/MSNBCW_20231128_000000_The_ReidOut/MSNBCW_20231128_000000_The_ReidOut.thumbs/MSNBCW_20231128_000000_The_ReidOut_001467.jpg,"journalists, where my colleague points out that israel has killed more u.n. staffers than hamas leaders. they have not achieved anything through that campaign that onslaught of what legal scholars",Palestine
https://archive.org/details/CNNW_20231126_090000_CNN_Newsroom_Live#start/785/end/820,11/26/2023 9:13:20,CNN,CNN Newsroom Live,CNNW_20231126_090000_CNN_Newsroom_Live,https://archive.org/download/CNNW_20231126_090000_CNN_Newsroom_Live/CNNW_20231126_090000_CNN_Newsroom_Live.thumbs/CNNW_20231126_090000_CNN_Newsroom_Live_000777.jpg,"quote, bed of terrorism which hamas and the hospital have denied. he says israel will make a decision regarding the release in due course. the number of journalists killed in gaza, israel and lebanon since the attack has",Palestine
https://archive.org/details/CNNW_20231126_080000_CNN_Newsroom_Live#start/1583/end/1618,11/26/2023 8:26:38,CNN,CNN Newsroom Live,CNNW_20231126_080000_CNN_Newsroom_Live,https://archive.org/download/CNNW_20231126_080000_CNN_Newsroom_Live/CNNW_20231126_080000_CNN_Newsroom_Live.thumbs/CNNW_20231126_080000_CNN_Newsroom_Live_001587.jpg,"palestinian life. randa, thank you so much for speaking to us. thank you. the number of journalists killed in gaza, israel, and lebanon since the october 7 hamas attack has increased to at",Palestine
https://archive.org/details/CNNW_20231126_070000_CNN_Newsroom_Live#start/1573/end/1608,11/26/2023 7:26:28,CNN,CNN Newsroom Live,CNNW_20231126_070000_CNN_Newsroom_Live,https://archive.org/download/CNNW_20231126_070000_CNN_Newsroom_Live/CNNW_20231126_070000_CNN_Newsroom_Live.thumbs/CNNW_20231126_070000_CNN_Newsroom_Live_001558.jpg,"our citizens home. that runs counter to defeating hamas, which is one of israel's sensible goals in this the number of journalists killed in gaza, israel, and lebanon since they are over seven hamas attack has increased to at least 57.",Palestine
https://archive.org/details/CNNW_20231126_060000_CNN_Newsroom_Live#start/1590/end/1625,11/26/2023 6:26:45,CNN,CNN Newsroom Live,CNNW_20231126_060000_CNN_Newsroom_Live,https://archive.org/download/CNNW_20231126_060000_CNN_Newsroom_Live/CNNW_20231126_060000_CNN_Newsroom_Live.thumbs/CNNW_20231126_060000_CNN_Newsroom_Live_001587.jpg,"release 'in due course.' the number of journalists killed in gaza, israel, and lebanon since the october 7 hamas attack has increased to at least 57. that's after the committee to protect journalists confirmed the death of four palestinian journalists on saturday.",Palestine
https://archive.org/details/CNNW_20231126_050000_CNN_Newsroom_Live#start/1556/end/1591,11/26/2023 5:26:11,CNN,CNN Newsroom Live,CNNW_20231126_050000_CNN_Newsroom_Live,https://archive.org/download/CNNW_20231126_050000_CNN_Newsroom_Live/CNNW_20231126_050000_CNN_Newsroom_Live.thumbs/CNNW_20231126_050000_CNN_Newsroom_Live_001528.jpg,"safely. austin went on to condemn attacks from lebanon into israel, saying the u.s. doesn't want the war in gaza to expand. and the number of journalists killed in gaza, israel, and lebanon since the october 7th hamas attack has",Palestine
https://archive.org/details/CNNW_20231123_220000_The_Situation_Room_With_Wolf_Blitzer#start/335/end/370,11/23/2023 22:05:50,CNN,The Situation Room With Wolf Blitzer,CNNW_20231123_220000_The_Situation_Room_With_Wolf_Blitzer,https://archive.org/download/CNNW_20231123_220000_The_Situation_Room_With_Wolf_Blitzer/CNNW_20231123_220000_The_Situation_Room_With_Wolf_Blitzer.thumbs/CNNW_20231123_220000_The_Situation_Room_With_Wolf_Blitzer_000328.jpg,ground there are a terrifying number of strikes. we've also spoken with a palestinian journalist in northern gaza who says 20 were killed in a strike on two buildings in the jabalya refugee camp. the idf hasn't commented on that specifically but we know that's where they're operating.,Palestine
https://archive.org/details/CNNW_20231123_050000_Anderson_Cooper_360#start/1527/end/1562,11/23/2023 5:25:42,CNN,Anderson Cooper 360,CNNW_20231123_050000_Anderson_Cooper_360,https://archive.org/download/CNNW_20231123_050000_Anderson_Cooper_360/CNNW_20231123_050000_Anderson_Cooper_360.thumbs/CNNW_20231123_050000_Anderson_Cooper_360_001528.jpg,"the committee to protect journalists, meantime, says at least 52 journalists have now been killed in the israel hamas war since it began on october 7th. the group says it is the deadliest period for journalists since it started tracking data in 1992.",Palestine
https://archive.org/details/CNNW_20231122_070000_CNN_NewsNight_With_Abby_Phillip#start/2208/end/2243,11/22/2023 7:37:03,CNN,CNN NewsNight With Abby Phillip,CNNW_20231122_070000_CNN_NewsNight_With_Abby_Phillip,https://archive.org/download/CNNW_20231122_070000_CNN_NewsNight_With_Abby_Phillip/CNNW_20231122_070000_CNN_NewsNight_With_Abby_Phillip.thumbs/CNNW_20231122_070000_CNN_NewsNight_With_Abby_Phillip_002187.jpg,"rezaian also pointed out, the hostages in gaza will have a lot of psychological turmoil to work through. i want to turn out to the israel live iran border, where tensions continue to escalate. two lebanese journalists and a number of civilians were killed",Palestine
https://archive.org/details/CNNW_20231121_200000_CNN_News_Central#start/3370/end/3405,11/21/2023 20:56:25,CNN,CNN News Central,CNNW_20231121_200000_CNN_News_Central,https://archive.org/download/CNNW_20231121_200000_CNN_News_Central/CNNW_20231121_200000_CNN_News_Central.thumbs/CNNW_20231121_200000_CNN_News_Central_003358.jpg,"incidents where a journalists have been hit in israeli strikes in total three journalists have been killed as a result but as i said, dozens of strikes and counterstrikes, probably the most intense day of these",Palestine
https://archive.org/details/CNNW_20231121_200000_CNN_News_Central#start/3320/end/3355,11/21/2023 20:55:35,CNN,CNN News Central,CNNW_20231121_200000_CNN_News_Central,https://archive.org/download/CNNW_20231121_200000_CNN_News_Central/CNNW_20231121_200000_CNN_News_Central.thumbs/CNNW_20231121_200000_CNN_News_Central_003298.jpg,"far today eight people being killed on the lebanese side. woman who was in her home who was crushed to death when it was hit in an israeli strike and two journalists, a female reporter and a male cameraman working for",Palestine
https://archive.org/details/CNNW_20231121_180000_CNN_News_Central#start/2759/end/2794,11/21/2023 18:46:14,CNN,CNN News Central,CNNW_20231121_180000_CNN_News_Central,https://archive.org/download/CNNW_20231121_180000_CNN_News_Central/CNNW_20231121_180000_CNN_News_Central.thumbs/CNNW_20231121_180000_CNN_News_Central_002758.jpg,journalists killed here in lebanon along the border. the israeli army responded this is an area of active hostilities where exchanges of fire occur. people should stay out of that area. but we also saw hezbollah,Palestine
https://archive.org/details/CNNW_20231121_130000_CNN_This_Morning#start/2140/end/2175,11/21/2023 13:35:55,CNN,CNN This Morning,CNNW_20231121_130000_CNN_This_Morning,https://archive.org/download/CNNW_20231121_130000_CNN_This_Morning/CNNW_20231121_130000_CNN_This_Morning.thumbs/CNNW_20231121_130000_CNN_This_Morning_002128.jpg,"to protect journalists yesterday # 45 killed were palestinian, four israeli, one lebanese. 11 have been injured, three reported missing and 18 have been arrested. we'll be right bacack.",Palestine
https://archive.org/details/CNNW_20231120_120000_CNN_This_Morning#start/3049/end/3084,11/20/2023 12:51:04,CNN,CNN This Morning,CNNW_20231120_120000_CNN_This_Morning,https://archive.org/download/CNNW_20231120_120000_CNN_This_Morning/CNNW_20231120_120000_CNN_This_Morning.thumbs/CNNW_20231120_120000_CNN_This_Morning_003028.jpg,"their existence. he tweeted something this morning, we really need to get rid of palestinians, not only in gaza, but also in the west bank, where in the last three week, the israeli army killed 200 people, 50 of them are children. so again, i think we -- it's incumbent on us as journalists, when they appear on our networks, to ask them, what is",Palestine
