"Terms searched for in same 15 second clip: (""ukraine"" OR ""ukrainian"" OR ""ukrainians"" OR ""russia"" OR ""russians"") AND (""massacring"" OR ""massacre"" OR ""massacres"" OR ""brutal"" OR ""slaughter"" OR ""slaughters"" OR ""slaughtering"" OR ""barbaric"" OR ""savage"")",,,,,,
URL,MatchDateTime,Day,Station,Show,Snippet,Victim
https://archive.org/details/CNNW_20220306_200000_CNN_Newsroom_With_Fredricka_Whitfield#start/1249/end/1284,3/6/2022 20:21:04,3/6/2022,CNN,CNN Newsroom With Fredricka Whitfield,"they're not well-trained. they do not respond well to command. and so bringing in the mercenaries offsets that a little bit. the other thing to worry about with the mercenaries, of course, is they usually follow very brutal tactics. and one reason that russia uses",Ukrainian Victims
https://archive.org/details/CNNW_20220306_200000_CNN_Newsroom_With_Fredricka_Whitfield#start/46/end/81,3/6/2022 20:01:01,3/6/2022,CNN,CNN Newsroom With Fredricka Whitfield,"hello again. thank you for joining me. i'm fredricka whitfield. we begin with new brutal attacks on ukrainian towns by russia. today, panic in irpin, just northwest of kyiv. heavy shelling as civilians try to escape.",Ukrainian Victims
https://archive.org/details/CNNW_20220306_190000_CNN_Newsroom_With_Fredricka_Whitfield#start/3643/end/3678,3/6/2022 20:00:58,3/6/2022,CNN,CNN Newsroom With Fredricka Whitfield,"we begin with new brutal attacks on ukrainian towns by russia. today, panic in irpin, just northwest of kyiv.",Ukrainian Victims
https://archive.org/details/CNNW_20220306_190000_CNN_Newsroom_With_Fredricka_Whitfield#start/971/end/1006,3/6/2022 19:16:26,3/6/2022,CNN,CNN Newsroom With Fredricka Whitfield,"still ahead -- mounting concerns that russia is going to attack a major port city in ukraine. we'll bring you the latest on what we know. plus, ukrainians are going to extraordinary lengths to escape the brutal onslaught from russia. their emotional and physical",Ukrainian Victims
https://archive.org/details/CNNW_20220306_170000_State_of_the_Union_With_Jake_Tapper_and_Dana_Bash#start/83/end/118,3/6/2022 17:01:38,3/6/2022,CNN,State of the Union With Jake Tapper and Dana Bash,nadya tolokonnikova is coming up. i'm jake tapper in washington where the state of our union is watching russians slaughtering ukrainian civilians in realtime.,Ukrainian Victims
https://archive.org/details/MSNBCW_20220306_150000_The_Sunday_Show_With_Jonathan_Capehart#start/6699/end/6734,3/6/2022 16:51:54,3/6/2022,MSNBC,The Sunday Show With Jonathan Capehart,"brutal. it's a full-fledged war. the scenes that you see on your tv screens from ukraine and everything that happens on the ground in many major cities everywhere, in villages, it's something from world war ii",Ukrainian Victims
https://archive.org/details/CNNW_20220306_160000_Reliable_Sources_With_Brian_Stelter#start/825/end/860,3/6/2022 16:14:00,3/6/2022,CNN,Reliable Sources With Brian Stelter,"are woefully unprepared for this kind of brutal conflict. rob, tom, thank you very much. julia, please stick around. we will turn to the ukraine story next, anchors like ar",Ukrainian Victims
https://archive.org/details/MSNBCW_20220306_150000_The_Sunday_Show_With_Jonathan_Capehart#start/2131/end/2166,3/6/2022 15:35:46,3/6/2022,MSNBC,The Sunday Show With Jonathan Capehart,no-fly zone. under the u.n. charter we have a responsibility to protect if the ukrainians can't defend themselves and there is a slaughter occurring then the world will not be able to watch,Ukrainian Victims
https://archive.org/details/CNNW_20220306_140000_State_of_the_Union_With_Jake_Tapper_and_Dana_Bash#start/90/end/125,3/6/2022 14:01:45,3/6/2022,CNN,State of the Union With Jake Tapper and Dana Bash,von der leyen joins us to discuss. i'm jake tapper in washington where the state of our union is watching russians slaughtering ukrainian civilians in realtime.,Ukrainian Victims
https://archive.org/details/CNNW_20220306_100000_New_Day_Weekend_With_Christi_Paul_and_Boris_Sanchez#start/1252/end/1287,3/6/2022 10:21:07,3/6/2022,CNN,New Day Weekend With Christi Paul and Boris Sanchez,"this conflict is only going to get increasingly bloody, increasingly brutal as the russians face very stiff resistance, more than they had originally planned for from ukrainians. that means they're going to be",Ukrainian Victims
https://archive.org/details/MSNBCW_20220306_090000_Sky_News_on_MSNBC#start/1644/end/1679,3/6/2022 9:27:39,3/6/2022,MSNBC,Sky News on MSNBC,"understand it, and what would be happening in ukraine under the circumstances, is the russians are absolutely -- they won't play by any rules of nicety. they will kill all the civilians indiscriminately. they will be incredibly brutal.",Ukrainian Victims
https://archive.org/details/CNNW_20220306_090000_CNN_Newsroom_Live#start/936/end/971,3/6/2022 9:15:51,3/6/2022,CNN,CNN Newsroom Live,"many ways you can help. well, israel is giving diplomacy a chance as brutal fighting rages on in ukraine. next, the prime minister makes an unannounced trip to the kremlin for talks with vladimir",Ukrainian Victims
https://archive.org/details/MSNBCW_20220306_060000_MSNBC_Reports#start/1562/end/1597,3/6/2022 6:26:17,3/6/2022,MSNBC,MSNBC Reports,"first, if not the first to investigate the -- massacre of asean muslims back by the serves during the fighting in the former yugoslavia in 1995. how concerned are you about mass atrocities like that occurring in the ukrainian,",N/A
https://archive.org/details/CNNW_20220306_040000_CNN_Newsroom_Live#start/2176/end/2211,3/6/2022 4:36:31,3/6/2022,CNN,CNN Newsroom Live,brazil's bolsonaro said the invasion is no massacre and mere russian propaganda by adding putin is only protecting two regions in ukraine seeking independence.,N/A
https://archive.org/details/MSNBCW_20220306_010000_Ayman#start/259/end/294,3/6/2022 1:04:34,3/6/2022,MSNBC,Ayman,"russians have slowed their advance, where they're being a bit more methodical, but it's brutal. it's brutal on that civilian population. and, so, of course, you have a humanitarian crisis. more than 1.2 million people have already left this country. the world food programme says that 5 million people are in",Ukrainian Victims
https://archive.org/details/CNNW_20220306_000000_CNN_Newsroom_With_Pamela_Brown#start/1709/end/1744,3/6/2022 0:28:44,3/6/2022,CNN,CNN Newsroom With Pamela Brown,"he has been a brutal, murderous thug, dictator for many, many years, right? all those things. right now, given what's going on in ukraine and the intelligence you've seen, have you seen anything that would make you even more concerned",Ukrainian Victims
https://archive.org/details/MSNBCW_20220306_000000_American_Voices_With_Alicia_Menendez#start/136/end/171,3/6/2022 0:02:31,3/6/2022,MSNBC,American Voices With Alicia Menendez,"the country, trying to gear up for what is the worsening situation, alicia. cal perry, for us live in lviv, ukraine. thank you. the state department with a stark message for americans in russia, get out. given how brutal the putin regime can be.",Ukrainian Victims
https://archive.org/details/CNNW_20220307_220000_The_Lead_With_Jake_Tapper#start/3639/end/3674,3/7/2022 23:00:54,3/7/2022,CNN,The Lead With Jake Tapper,"tonight, he says he's refusing to hide, declaring he's not afraid of anyone. this as russia ramps up its brutal tactics and widens its assault on innocent civilians including families with children trying to evacuate. the mayor of bombarded kyiv says",Ukrainian Victims
https://archive.org/details/CNNW_20220307_230000_The_Situation_Room_With_Wolf_Blitzer#start/36/end/71,3/7/2022 23:00:51,3/7/2022,CNN,The Situation Room With Wolf Blitzer,"invaded ukraine 12 days ago. tonight, he says he's refusing to hide, declaring he's not afraid of anyone. this as russia ramps up its brutal tactics and widens its assault on innocent civilians",Ukrainian Victims
https://archive.org/details/CNNW_20220307_210000_The_Lead_With_Jake_Tapper#start/781/end/816,3/7/2022 21:13:16,3/7/2022,CNN,The Lead With Jake Tapper,the reason why i support that is the american people do not want to be financing this illegal barbaric war in the ukraine. and that is the bottom line. so whether that requires a full,Ukrainian Victims
https://archive.org/details/CNNW_20220307_190000_CNN_Newsroom_With_Alisyn_Camerota_and_Victor_Blackwell#start/3244/end/3279,3/7/2022 19:54:19,3/7/2022,CNN,CNN Newsroom With Alisyn Camerota and Victor Blackwell,"legislators, president biden, our senators and congressmen, to show some strong political will, to close the skies over ukraine, stop the slaughter of humanity, stop the genocide that is happening before our eyes. we understand all the political",Ukrainian Victims
https://archive.org/details/CNNW_20220307_190000_CNN_Newsroom_With_Alisyn_Camerota_and_Victor_Blackwell#start/2103/end/2138,3/7/2022 19:35:18,3/7/2022,CNN,CNN Newsroom With Alisyn Camerota and Victor Blackwell,"yeah. anderson, thank you very much. obviously we'll get right back to you. let's turn to the signs of defiance in russia. thousands arrested for protesting the brutal invasion of ukraine. but those protests are being met with a heavy hand.",Ukrainian Victims
https://archive.org/details/MSNBCW_20220307_170000_Andrea_Mitchell_Reports#start/707/end/742,3/7/2022 17:12:02,3/7/2022,MSNBC,Andrea Mitchell Reports,"about what went wrong for the russians from the north. but from the south they have been very effective and what has been clear throughout is that they have just been brutal in attacking civilian populations. a number of things, one, that's true, the russian military has had a terrible time of this i think for a number of",Ukrainian Victims
https://archive.org/details/CNNW_20220307_170000_Inside_Politics_With_John_King#start/585/end/620,3/7/2022 17:10:00,3/7/2022,CNN,Inside Politics With John King,"medics trying to resuscitate a fourth. the dead, a mother, her teenage son and young daughter. it's heartbreaking. killed by russian artillery. up next we map out russia's brutal assault on ukraine's major cities. the united states and nato",Ukrainian Victims
https://archive.org/details/CNNW_20220307_160000_At_This_Hour_With_Kate_Bolduan#start/1572/end/1607,3/7/2022 16:26:27,3/7/2022,CNN,At This Hour With Kate Bolduan,"for them at this point. it's great to see you. thank you so much, general. david, thank you so much as always and for your continued great reporting. coming up for us, ukrainians desperately trying to flee russia's brutal and callous",Ukrainian Victims
https://archive.org/details/MSNBCW_20220307_140000_MSNBC_Reports#start/541/end/576,3/7/2022 14:09:16,3/7/2022,MSNBC,MSNBC Reports,"the latest numbers this morning, some 1200 civilians across ukraine. that's why you're seeing people fleeing in the way they are. i will say, look, so far, general mccaffrey is right, it has been brutal to watch. it has been horrific to watch. i'll also say we have seen this",Ukrainian Victims
https://archive.org/details/MSNBCW_20220307_140000_MSNBC_Reports#start/102/end/137,3/7/2022 14:01:57,3/7/2022,MSNBC,MSNBC Reports,ukrainians and russians are scheduled to begin a third round of talks but with hope of changing anything on the ground. that's because ukrainian president zelenskyy now says today he expects russian forces to unleash a new even more brutal wave of attacks on the,Ukrainian Victims
https://archive.org/details/CNNW_20220307_130000_New_Day_With_John_Berman_and_Brianna_Keilar#start/15/end/50,3/7/2022 13:00:30,3/7/2022,CNN,New Day With John Berman and Brianna Keilar,horrifying new evidence that russian forces are targeting and slaughtering ukrainian civilians. ukraine's president is calling this murder. moments ago he was pleading for new sanctions against russia including a boycott of oil for deadly attacks like this.,Ukrainian Victims
https://archive.org/details/CNNW_20220307_120000_New_Day_With_John_Berman_and_Brianna_Keilar#start/3613/end/3648,3/7/2022 13:00:28,3/7/2022,CNN,New Day With John Berman and Brianna Keilar,i'm brianna keilar with john berman. this morning we're seeing horrifying new evidence that russian forces are targeting and slaughtering ukrainian civilians. ukraine's president is calling this murder. moments ago he was pleading for new sanctions against russia including a boycott of oil for,Ukrainian Victims
https://archive.org/details/CNNW_20220307_100000_Early_Start_With_Christine_Romans_and_Laura_Jarrett#start/3431/end/3466,3/7/2022 10:57:26,3/7/2022,CNN,Early Start With Christine Romans and Laura Jarrett,i'm brianna keilar with john berman. no end in site to the slaughter of civilians in the mass exodus from ukraine. president zelenskyy accusing the kremlin of murder.,Ukrainian Victims
https://archive.org/details/CNNW_20220307_070000_CNN_Newsroom_Live#start/66/end/101,3/7/2022 7:01:21,3/7/2022,CNN,CNN Newsroom Live,"missiles streaming towards dnitsya an airport just south of the capitol kyiv, residents say the airport is destroyed. also witnessing the brutal reality for civilians on the ground in ukraine, intense",Ukrainian Victims
https://archive.org/details/CNNW_20220307_050000_CNN_Newsroom_Live#start/3056/end/3091,3/7/2022 5:51:11,3/7/2022,CNN,CNN Newsroom Live,country's sovereignty and territorial integrity. that obviously is a long standing policy. that sounds hollow. given their new best friend russia is launching a brutal full scale war on the neighbor. and also suggested nato east,Ukrainian Victims
https://archive.org/details/MSNBCW_20220307_050000_Ayman#start/2820/end/2855,3/7/2022 5:47:15,3/7/2022,MSNBC,Ayman,"but it could contaminate the site. and finally, when you're looking at this gross violation of international law, as brett said, this is a brutal war that apparently has no limits for the russians. they just don't care.",Ukrainian Victims
https://archive.org/details/CNNW_20220307_050000_CNN_Newsroom_Live#start/34/end/69,3/7/2022 5:00:49,3/7/2022,CNN,CNN Newsroom Live,"developments in russia's assault on this country and the brutal reality for so many civilians on the ground. now the video we're about to show you, it is hard to watch. it captures the moment a russian military strike hit a town just outside the capital, kyiv as",Ukrainian Victims
https://archive.org/details/CNNW_20220307_040000_CNN_Newsroom_Live#start/3630/end/3665,3/7/2022 5:00:45,3/7/2022,CNN,CNN Newsroom Live,"live from lviv in ukraine. we are following breaking developments in russia's assault on this country and the brutal reality for so many civilians on the ground. now the video we're about to show you, it is hard to watch. it captures the moment a russian",Ukrainian Victims
https://archive.org/details/MSNBCW_20220307_020000_Ayman#start/2819/end/2854,3/7/2022 2:47:14,3/7/2022,MSNBC,Ayman,"this gross violation of international law, as brett said, this is a brutal law that has no limits for the russians. they just don't care. they're attacking at will at any target that comes into their sites. it's going to get worse before",Ukrainian Victims
https://archive.org/details/CNNW_20220307_010000_CNN_Newsroom_With_Pamela_Brown#start/1485/end/1520,3/7/2022 1:25:00,3/7/2022,CNN,CNN Newsroom With Pamela Brown,"you're doing an incredible service to people around the world bringing your story. so that people understand the reality, the brutal reality of what is going on there in ukraine. thank you. thank you. outside the white house",Ukrainian Victims
https://archive.org/details/CNNW_20220307_010000_CNN_Newsroom_With_Pamela_Brown#start/1261/end/1296,3/7/2022 1:21:16,3/7/2022,CNN,CNN Newsroom With Pamela Brown,she is using tiktok to document her life in a bunker in northern ukraine. her videos have gone viral getting millions of views as she shows the world what it's like to survive russia's brutal,Ukrainian Victims
https://archive.org/details/CNNW_20220307_010000_CNN_Newsroom_With_Pamela_Brown#start/121/end/156,3/7/2022 1:02:16,3/7/2022,CNN,CNN Newsroom With Pamela Brown,"washington. you're live in the cnn news room on this sunday. welcome to our viewers in the united states and around the world. we begin tonight with the brutal reality for civilians in ukraine trying to survive the war that is swallowing their country. we want to warn you, what you're",Ukrainian Victims
https://archive.org/details/MSNBCW_20220307_000000_American_Voices_With_Alicia_Menendez#start/519/end/554,3/7/2022 0:08:54,3/7/2022,MSNBC,American Voices With Alicia Menendez,operate. i think i'm -- i'm amazed and wondrous at the resistance of the ukrainians. but the russians are relentless. they're brutal. brutality is the point. cruelty is the point. that is how putin's army operates. so i hope what i'm about to say,Ukrainian Victims
https://archive.org/details/CNNW_20220308_220000_The_Lead_With_Jake_Tapper#start/1102/end/1137,3/8/2022 22:18:37,3/8/2022,CNN,The Lead With Jake Tapper,putin's barbaric war against the ukrainian people. but now we'll be funding maduro and venezuela? or the mullahs in iran? these are also government that's,Ukrainian Victims
https://archive.org/details/CNNW_20220308_220000_The_Lead_With_Jake_Tapper#start/1055/end/1090,3/8/2022 22:17:50,3/8/2022,CNN,The Lead With Jake Tapper,"u.s. economy that continues to run on oil that is provided to us by dictators. the reality is if we're not getting this from russia, we're likely going to be importing more from another brutal dictator, in saudi arabia, for",N/A
https://archive.org/details/CNNW_20220308_220000_The_Lead_With_Jake_Tapper#start/470/end/505,3/8/2022 22:08:05,3/8/2022,CNN,The Lead With Jake Tapper,"synonymous with the attack and that's z, which isn't even in the russian alphabet. after it was spotted on russian tanks and russian military vehicles, it has become a symbol for those supporting putin's barbaric war on the ukrainian",Ukrainian Victims
https://archive.org/details/CNNW_20220308_210000_The_Lead_With_Jake_Tapper#start/3568/end/3603,3/8/2022 21:59:43,3/8/2022,CNN,The Lead With Jake Tapper,signs of stopping his barbaric invasion of ukraine. new video shows russia moving a special armored military train into ukraine from annexed crimea. in the southern ukrainian town,Ukrainian Victims
https://archive.org/details/CNNW_20220308_210000_The_Lead_With_Jake_Tapper#start/2469/end/2504,3/8/2022 21:41:24,3/8/2022,CNN,The Lead With Jake Tapper,"marines detained in russia for years are pleading with the white house to continue to work for their loved ones' release as tensions continue with russia over the unprovoked war against ukraine, slaughtering the ukrainian people.",Ukrainian Victims
https://archive.org/details/CNNW_20220308_210000_The_Lead_With_Jake_Tapper#start/1663/end/1698,3/8/2022 21:27:58,3/8/2022,CNN,The Lead With Jake Tapper,"i'll be honest that is in part why it is increased. and it is the slaughter that's happening right now in ukraine. it didn't have to happen. if we had an energy policy, the previous administration, we were",Ukrainian Victims
https://archive.org/details/CNNW_20220308_210000_The_Lead_With_Jake_Tapper#start/29/end/64,3/8/2022 21:00:44,3/8/2022,CNN,The Lead With Jake Tapper,"the lead' starts right now. after days of targeting towns, shelling homes, slaughtering civilians, the russian government is now proposing a new cease-fire. one that would start in just a few hours in some of the ukrainian cities that they are",Ukrainian Victims
https://archive.org/details/CNNW_20220308_200000_CNN_Newsroom_With_Alisyn_Camerota_and_Victor_Blackwell#start/3629/end/3664,3/8/2022 21:00:44,3/8/2022,CNN,CNN Newsroom With Alisyn Camerota and Victor Blackwell,"the lead' starts right now. after days of targeting towns, shelling homes, slaughtering civilians, the russian government is now proposing a new cease-fire. one that would start in just a few hours in some of the ukrainian cities that they are",Ukrainian Victims
https://archive.org/details/CNNW_20220308_190000_CNN_Newsroom_With_Alisyn_Camerota_and_Victor_Blackwell#start/2651/end/2686,3/8/2022 19:44:26,3/8/2022,CNN,CNN Newsroom With Alisyn Camerota and Victor Blackwell,"seeing around you? well, thank you for having me, and thank you for paying attention to this brutal war that russia has waged against ukraine and the way ukrainians are fighting back.",Ukrainian Victims
https://archive.org/details/MSNBCW_20220308_180000_MTP_Daily#start/2237/end/2272,3/8/2022 18:37:32,3/8/2022,MSNBC,MTP Daily,"those who stay have been fighting on, facing a brutal russian advance. a ukrainian member of parliament is here after the break. you're watching 'meet the press daily.' stylers. five professional benefits. one simple step. totally effortless. styling has never been easier.",Ukrainian Victims
https://archive.org/details/CNNW_20220308_180000_CNN_Newsroom_With_Ana_Cabrera#start/115/end/150,3/8/2022 18:02:10,3/8/2022,CNN,CNN Newsroom With Ana Cabrera,"number of casualties. in the northeastern city of sumy, there was also a massacre. a russian air strike demolished a cluster of homes killing at least 21 civilians, including at least two children. it was only after that atrocity that russia agreed to a",Ukrainian Victims
https://archive.org/details/MSNBCW_20220308_110000_Morning_Joe#start/8867/end/8902,3/8/2022 13:28:02,3/8/2022,MSNBC,Morning Joe,"ukrainian people both to defend themselves, but also to receive humanitarian aid in the face of these vicious and brutal onslaughts by the russian military. i don't know how it ends, but i think that probably the person",Ukrainian Victims
https://archive.org/details/MSNBCW_20220308_110000_Morning_Joe#start/7636/end/7671,3/8/2022 13:07:31,3/8/2022,MSNBC,Morning Joe,"firsthand the suffering that has been imposed by this brutal, unwarranted, illegal, unprovoked attack by vladimir putin on a sovereign nation of ukraine. congressman, what you witnessed over the weekend at the border, if you have a",Ukrainian Victims
https://archive.org/details/MSNBCW_20220308_110000_Morning_Joe#start/915/end/950,3/8/2022 11:15:30,3/8/2022,MSNBC,Morning Joe,"literally just a few hours ago, and she was saying that this is going to be long and brutal. very surprising to the russians that this is not ending quickly, and that she hopes the world doesn't turn away from what is happening in ukraine. it will go on that long.",Ukrainian Victims
https://archive.org/details/MSNBCW_20220308_100000_Way_Too_Early_With_Jonathan_Lemire#start/204/end/239,3/8/2022 10:03:39,3/8/2022,MSNBC,Way Too Early With Jonathan Lemire,"ukraine. that spokesperson told nbc news, quote, we are appalled by russia's brutal tactics an and the rising number of innocent civilians who have been killed in russian strikes which have reportedly hit school, hospitals, kindergarten,",Ukrainian Victims
https://archive.org/details/CNNW_20220308_090000_CNN_Newsroom_Live#start/2774/end/2809,3/8/2022 9:46:29,3/8/2022,CNN,CNN Newsroom Live,"question. of course, ukraine is in the middle of a bloody and brutal war.",Ukrainian Victims
https://archive.org/details/MSNBCW_20220308_070000_The_11th_Hour_With_Stephanie_Ruhle#start/53/end/88,3/8/2022 7:01:08,3/8/2022,MSNBC,The 11th Hour With Stephanie Ruhle,"becomes more brutal by the day with a dramatic escalation of the shelling of civilian areas. you win now saying more than 400 civilians have been killed, but the actual death toll is likely much much higher. the pentagon says russia's",Ukrainian Victims
https://archive.org/details/MSNBCW_20220308_040000_The_11th_Hour_With_Stephanie_Ruhle#start/32/end/67,3/8/2022 4:00:47,3/8/2022,MSNBC,The 11th Hour With Stephanie Ruhle,"good evening, i'm stephanie ruhle. we are entering day 13 of russia's war on ukraine, and it becomes more brutal by the day with a dramatic escalation of the shelling of civilian areas. you win now saying more than 400 civilians have been killed,",Ukrainian Victims
https://archive.org/details/MSNBCW_20220308_030000_The_Last_Word_With_Lawrence_ODonnell#start/3632/end/3667,3/8/2022 4:00:47,3/8/2022,MSNBC,The Last Word With Lawrence ODonnell,"good evening, i'm stephanie ruhle. we are entering day 13 of russia's war on ukraine, and it becomes more brutal by the day with a dramatic escalation of the shelling of civilian areas. you win now saying more than 400 civilians have been killed,",Ukrainian Victims
https://archive.org/details/CNNW_20220308_030000_Don_Lemon_Tonight#start/3410/end/3445,3/8/2022 3:57:05,3/8/2022,CNN,Don Lemon Tonight,"one activist telling the hill the sign is a small symbolic statement in support of ukraine, a peaceful and nonviolent form of protest against vladimir putin's brutal invasion of ukraine. and up next, we're live on the ground in ukraine. millions evacuating the country",Ukrainian Victims
https://archive.org/details/MSNBCW_20220308_020000_The_Rachel_Maddow_Show#start/186/end/221,3/8/2022 2:03:21,3/8/2022,MSNBC,The Rachel Maddow Show,"where most russians, most ukrainians fleeing russian bombs want to go. meanwhile, the areas around the capital of kyiv are coming under increasingly brutal attack. nbc news chief foreign correspondent richard engel",Ukrainian Victims
https://archive.org/details/MSNBCW_20220308_020000_The_Rachel_Maddow_Show#start/61/end/96,3/8/2022 2:01:16,3/8/2022,MSNBC,The Rachel Maddow Show,"increasingly traumatized and increasingly vulnerable. there does not seem to be any end in sight for the stream of refugees, as russian bombardment of major population centers in ukraine becomes more frequent and more brutal. in the black sea city of",Ukrainian Victims
https://archive.org/details/MSNBCW_20220308_010000_All_In_With_Chris_Hayes#start/963/end/998,3/8/2022 1:16:18,3/8/2022,MSNBC,All In With Chris Hayes,"really long and brutal, and bloody struggle for the future of ukraine that putin doesn't have an office capacity to win. but given his mindset, and everything we know about him, it feels very unlikely that he would accept a face saving",Ukrainian Victims
https://archive.org/details/MSNBCW_20220308_000000_The_ReidOut#start/596/end/631,3/8/2022 0:10:11,3/8/2022,MSNBC,The ReidOut,it's a barbaric actions. it sounds like and what the analysis is russia military is not winning this war to be blunt. they under estimated the va,Ukrainian Victims
https://archive.org/details/CNNW_20220309_230000_The_Situation_Room_With_Wolf_Blitzer#start/77/end/112,3/9/2022 23:01:32,3/9/2022,CNN,The Situation Room With Wolf Blitzer,our correspondents are in ukraine and other key locations as russia's brutal war heads into the third week. we want to welcome our viewers here and around the world. i am wolf blitzer and you are in,Ukrainian Victims
https://archive.org/details/MSNBCW_20220309_210000_Deadline_White_House#start/6207/end/6242,3/9/2022 22:43:42,3/9/2022,MSNBC,Deadline White House,"of a brutal war, but how is the disposition of nuclear power plants not something that the laws of engagement take into consideration when if anything goes wrong in ukraine, it",N/A
https://archive.org/details/CNNW_20220309_220000_The_Lead_With_Jake_Tapper#start/1505/end/1540,3/9/2022 22:25:20,3/9/2022,CNN,The Lead With Jake Tapper,this strike appears to have hit a power plan as well as a civilian building. it follows another round of strikes. just part of the brutal russian bombardment of ukraine. today john kirby said the u.s. does not support the transfer of,Ukrainian Victims
https://archive.org/details/MSNBCW_20220309_210000_Deadline_White_House#start/5082/end/5117,3/9/2022 22:24:57,3/9/2022,MSNBC,Deadline White House,"his population brainwashed and ruled off from the truth of what russia is doing in ukraine, the indiscriminate slaughter of civilians, the killing of children, the bombing today of a maternity and children's",Ukrainian Victims
https://archive.org/details/CNNW_20220309_210000_The_Lead_With_Jake_Tapper#start/3591/end/3626,3/9/2022 22:00:06,3/9/2022,CNN,The Lead With Jake Tapper,"pregnant women. the latest but by no means the only brutal act in russia's unprovoked invasion. today thousands of civilians trying the take advantage of promised evacuation routes. as matthew chance reports, they're desperate to save their",Ukrainian Victims
https://archive.org/details/CNNW_20220309_210000_The_Lead_With_Jake_Tapper#start/3264/end/3299,3/9/2022 21:54:39,3/9/2022,CNN,The Lead With Jake Tapper,our thanks to nina for that report. a city under fire. people crying as adults franl particularly look for a lost orphan as they try to evacuate one of the ukrainian cities being targeted by putin's barbaric war.,Ukrainian Victims
https://archive.org/details/MSNBCW_20220309_200000_Hallie_Jackson_Reports#start/1479/end/1514,3/9/2022 20:24:54,3/9/2022,MSNBC,Hallie Jackson Reports,"of people who have been forced to flee their country because of this brutal unjustified, unlawful military attack. and we went to the border, one of the border crossings in poland, the larger border crossing where a million and a half people have left ukraine,",Ukrainian Victims
https://archive.org/details/MSNBCW_20220309_160000_Craig_Melvin_Reports#start/2919/end/2954,3/9/2022 16:48:54,3/9/2022,MSNBC,Craig Melvin Reports,and unjustified and increasingly brutal war in ukraine. we are codifying a united response with allies and partners across europe and indeed beyond. at least in my experience of,Ukrainian Victims
https://archive.org/details/MSNBCW_20220309_110000_Morning_Joe#start/4665/end/4700,3/9/2022 12:18:00,3/9/2022,MSNBC,Morning Joe,"they've also victimized themselves. right. the russians brutal regimes who undermined their own culture and own nation. yes, i think the -- what we're remembering is that we didn't disinvent authoritarianism.",N/A
https://archive.org/details/CNNW_20220309_120000_New_Day_With_John_Berman_and_Brianna_Keilar#start/885/end/920,3/9/2022 12:15:00,3/9/2022,CNN,New Day With John Berman and Brianna Keilar,"us this morning. you heard dimitri peskov say the u.s. has declared economic war on russia. your response? reporter: brutal and needless war of aggression, john. we said all along if the",Ukrainian Victims
https://archive.org/details/MSNBCW_20220309_010000_All_In_With_Chris_Hayes#start/806/end/841,3/9/2022 1:13:41,3/9/2022,MSNBC,All In With Chris Hayes,"indiscriminately, leveling homes and villages with no regard for civilian life as we were just hearing there. and it's a strategy that we've seen before from the russian president. next, what's russia's brutal assault on aleppo in syria revealed about putin's playbook that we are now seeing in",N/A
https://archive.org/details/CNNW_20220310_230000_The_Situation_Room_With_Wolf_Blitzer#start/804/end/839,3/10/2022 23:13:39,3/10/2022,CNN,The Situation Room With Wolf Blitzer,we are following the breaking news russia's unprovoked and increasingly brutal attacks on ukraine. cnn white house reporter natasha bertrand was on a nato surveillance flight monitoring,Ukrainian Victims
https://archive.org/details/MSNBCW_20220310_210000_Deadline_White_House#start/4983/end/5018,3/10/2022 22:23:18,3/10/2022,MSNBC,Deadline White House,"precedent for it when russia came to the aid of bashar assad, the world's biggest war criminal in syria in 2015. they laid siege to aleppo where hundreds of thousands of people died. i mean, it's going to be brutal,",Ukrainian Victims
https://archive.org/details/CNNW_20220310_210000_The_Lead_With_Jake_Tapper#start/2529/end/2564,3/10/2022 21:42:24,3/10/2022,CNN,The Lead With Jake Tapper,"in our world lead, more than 2.3 million refugees have fled ukraine since russia started its brutal invasion into the country just two weeks ago, and nearly all of those refugees are women, children and seniors, according to the united nations.",Ukrainian Victims
https://archive.org/details/CNNW_20220310_210000_The_Lead_With_Jake_Tapper#start/442/end/477,3/10/2022 21:07:37,3/10/2022,CNN,The Lead With Jake Tapper,from the ukrainian side here and how that fight for mykolaiv is increasingly brutal. we've seen shelling and strategically key when it comes to pressuring odesa.,Ukrainian Victims
https://archive.org/details/MSNBCW_20220310_200000_Hallie_Jackson_Reports#start/3608/end/3643,3/10/2022 21:00:23,3/10/2022,MSNBC,Hallie Jackson Reports,"hi there, everyone. 4:00 in new york. war in ukraine. the ongoing russian invasion apyres to have reached a deadly new stage. more brutal than anything we have seen thus far. ukrainian officials accusing",Ukrainian Victims
https://archive.org/details/MSNBCW_20220310_210000_Deadline_White_House#start/6/end/41,3/10/2022 21:00:21,3/10/2022,MSNBC,Deadline White House,"hi there, everyone. 4:00 in new york. war in ukraine. the ongoing russian invasion apyres to have reached a deadly new stage. more brutal than anything we have seen thus far.",Ukrainian Victims
https://archive.org/details/CNNW_20220310_180000_CNN_Newsroom_With_Ana_Cabrera#start/885/end/920,3/10/2022 18:15:00,3/10/2022,CNN,CNN Newsroom With Ana Cabrera,"we'll discuss with the former secretary of defense and former cia director under president obama, leon panetta. plus a closer look at one of the most dangerous weapons in russia's arsenal. an army of trolls spreading lies about brutal attacks on civilians. stay with us.",Ukrainian Victims
